#At time: 0.000000e+00, nsteps= 0


-2.000000e+00, 1.125352e-07, 1.125352e-07
-1.992188e+00, 1.197858e-07, 1.197858e-07
-1.976563e+00, 1.356688e-07, 1.356688e-07
-1.960938e+00, 1.535828e-07, 1.535828e-07
-1.945313e+00, 1.737774e-07, 1.737774e-07
-1.929688e+00, 1.965314e-07, 1.965314e-07
-1.914063e+00, 2.221562e-07, 2.221562e-07
-1.898438e+00, 2.509995e-07, 2.509995e-07
-1.882813e+00, 2.834492e-07, 2.834492e-07
-1.867188e+00, 3.199378e-07, 3.199378e-07
-1.851563e+00, 3.609474e-07, 3.609474e-07
-1.835938e+00, 4.070147e-07, 4.070147e-07
-1.820313e+00, 4.587375e-07, 4.587375e-07
-1.804688e+00, 5.167808e-07, 5.167808e-07
-1.789063e+00, 5.818841e-07, 5.818841e-07
-1.773438e+00, 6.548690e-07, 6.548690e-07
-1.757813e+00, 7.366487e-07, 7.366487e-07
-1.742188e+00, 8.282363e-07, 8.282363e-07
-1.726563e+00, 9.307566e-07, 9.307566e-07
-1.710938e+00, 1.045456e-06, 1.045456e-06
-1.695313e+00, 1.173718e-06, 1.173718e-06
-1.679688e+00, 1.317071e-06, 1.317071e-06
-1.664063e+00, 1.477212e-06, 1.477212e-06
-1.648438e+00, 1.656015e-06, 1.656015e-06
-1.632813e+00, 1.855555e-06, 1.855555e-06
-1.617188e+00, 2.078123e-06, 2.078123e-06
-1.601563e+00, 2.326251e-06, 2.326251e-06
-1.585938e+00, 2.602735e-06, 2.602735e-06
-1.570313e+00, 2.910658e-06, 2.910658e-06
-1.554688e+00, 3.253422e-06, 3.253422e-06
-1.539063e+00, 3.634775e-06, 3.634775e-06
-1.523438e+00, 4.058846e-06, 4.058846e-06
-1.507813e+00, 4.530182e-06, 4.530182e-06
-1.492188e+00, 5.053783e-06, 5.053783e-06
-1.476563e+00, 5.635150e-06, 5.635150e-06
-1.460938e+00, 6.280328e-06, 6.280328e-06
-1.445313e+00, 6.995956e-06, 6.995956e-06
-1.429688e+00, 7.789325e-06, 7.789325e-06
-1.414063e+00, 8.668431e-06, 8.668431e-06
-1.398438e+00, 9.642044e-06, 9.642044e-06
-1.382813e+00, 1.071977e-05, 1.071977e-05
-1.367188e+00, 1.191215e-05, 1.191215e-05
-1.351563e+00, 1.323069e-05, 1.323069e-05
-1.335938e+00, 1.468801e-05, 1.468801e-05
-1.320313e+00, 1.629789e-05, 1.629789e-05
-1.304688e+00, 1.807539e-05, 1.807539e-05
-1.289063e+00, 2.003696e-05, 2.003696e-05
-1.273438e+00, 2.220056e-05, 2.220056e-05
-1.257813e+00, 2.458578e-05, 2.458578e-05
-1.242188e+00, 2.721398e-05, 2.721398e-05
-1.226563e+00, 3.010842e-05, 3.010842e-05
-1.210938e+00, 3.329446e-05, 3.329446e-05
-1.195313e+00, 3.679966e-05, 3.679966e-05
-1.179688e+00, 4.065403e-05, 4.065403e-05
-1.164063e+00, 4.489018e-05, 4.489018e-05
-1.148438e+00, 4.954354e-05, 4.954354e-05
-1.132813e+00, 5.465258e-05, 5.465258e-05
-1.117188e+00, 6.025904e-05, 6.025904e-05
-1.101563e+00, 6.640820e-05, 6.640820e-05
-1.085938e+00, 7.314914e-05, 7.314914e-05
-1.070313e+00, 8.053499e-05, 8.053499e-05
-1.054688e+00, 8.862330e-05, 8.862330e-05
-1.039063e+00, 9.747634e-05, 9.747634e-05
-1.023438e+00, 1.071614e-04, 1.071614e-04
-1.007813e+00, 1.177513e-04, 1.177513e-04
-9.921875e-01, 1.293245e-04, 1.293245e-04
-9.765625e-01, 1.419658e-04, 1.419658e-04
-9.609375e-01, 1.557667e-04, 1.557667e-04
-9.453125e-01, 1.708259e-04, 1.708259e-04
-9.296875e-01, 1.872495e-04, 1.872495e-04
-9.140625e-01, 2.051518e-04, 2.051518e-04
-8.984375e-01, 2.246561e-04, 2.246561e-04
-8.828125e-01, 2.458945e-04, 2.458945e-04
-8.671875e-01, 2.690094e-04, 2.690094e-04
-8.515625e-01, 2.941535e-04, 2.941535e-04
-8.359375e-01, 3.214908e-04, 3.214908e-04
-8.203125e-01, 3.511972e-04, 3.511972e-04
-8.046875e-01, 3.834613e-04, 3.834613e-04
-7.890625e-01, 4.184850e-04, 4.184850e-04
-7.734375e-01, 4.564846e-04, 4.564846e-04
-7.578125e-01, 4.976917e-04, 4.976917e-04
-7.421875e-01, 5.423536e-04, 5.423536e-04
-7.265625e-01, 5.907350e-04, 5.907350e-04
-7.109375e-01, 6.431181e-04, 6.431181e-04
-6.953125e-01, 6.998046e-04, 6.998046e-04
-6.796875e-01, 7.611158e-04, 7.611158e-04
-6.640625e-01, 8.273945e-04, 8.273945e-04
-6.484375e-01, 8.990057e-04, 8.990057e-04
-6.328125e-01, 9.763381e-04, 9.763381e-04
-6.171875e-01, 1.059805e-03, 1.059805e-03
-6.015625e-01, 1.149846e-03, 1.149846e-03
-5.859375e-01, 1.246927e-03, 1.246927e-03
-5.703125e-01, 1.351546e-03, 1.351546e-03
-5.546875e-01, 1.464226e-03, 1.464226e-03
-5.390625e-01, 1.585527e-03, 1.585527e-03
-5.234375e-01, 1.716039e-03, 1.716039e-03
-5.078125e-01, 1.856386e-03, 1.856386e-03
-4.921875e-01, 2.007232e-03, 2.007232e-03
-4.765625e-01, 2.169276e-03, 2.169276e-03
-4.609375e-01, 2.343257e-03, 2.343257e-03
-4.453125e-01, 2.529956e-03, 2.529956e-03
-4.296875e-01, 2.730197e-03, 2.730197e-03
-4.140625e-01, 2.944849e-03, 2.944849e-03
-3.984375e-01, 3.174826e-03, 3.174826e-03
-3.828125e-01, 3.421092e-03, 3.421092e-03
-3.671875e-01, 3.684661e-03, 3.684661e-03
-3.515625e-01, 3.966599e-03, 3.966599e-03
-3.359375e-01, 4.268025e-03, 4.268025e-03
-3.203125e-01, 4.590115e-03, 4.590115e-03
-3.046875e-01, 4.934103e-03, 4.934103e-03
-2.890625e-01, 5.301279e-03, 5.301279e-03
-2.734375e-01, 5.692999e-03, 5.692999e-03
-2.578125e-01, 6.110680e-03, 6.110680e-03
-2.421875e-01, 6.555802e-03, 6.555802e-03
-2.265625e-01, 7.029916e-03, 7.029916e-03
-2.109375e-01, 7.534637e-03, 7.534637e-03
-1.953125e-01, 8.071653e-03, 8.071653e-03
-1.796875e-01, 8.642723e-03, 8.642723e-03
-1.640625e-01, 9.249678e-03, 9.249678e-03
-1.484375e-01, 9.894426e-03, 9.894426e-03
